,NR-AR,NR-AR-LBD,NR-AhR,NR-Aromatase,NR-ER,NR-ER-LBD,NR-PPAR-gamma,SR-ARE,SR-ATAD5,SR-HSE,SR-MMP,SR-p53,smiles
178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nc1cc(Cl)cc(Cl)c1
179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,CCCCCCCCCC(=O)O
180,0.0,,0.0,,,,0.0,,,,1.0,,CC(C)(C)c1cc([N+](=O)[O-])cc(C(C)(C)C)c1O
181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O.O.O.O.O.O.O=[N+]([O-])[O-].O=[N+]([O-])[O-].[Mg+2]
182,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCCCCCCCCOS(=O)(=O)[O-]
183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,O=Cc1ccc(C(=O)O)cc1
184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCC(Cl)CCl
185,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,CC(C)(O)c1ccccc1
186,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O=C1CCCN1
187,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,ClCc1ccccc1Cl
188,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,Cc1ccc([N+](=O)[O-])c([N+](=O)[O-])c1
189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N#CC1(N=NC2(C#N)CCCCC2)CCCCC1
190,0.0,,0.0,0.0,1.0,1.0,1.0,1.0,1.0,,0.0,,C=CC(=O)OCCOC(=O)C=C
191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,CCCC[P+](CCCC)(CCCC)CCCC
192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,N#CCc1cccc(C(F)(F)F)c1
193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COc1cccc(Br)c1
194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCCCCCCCNC
195,0.0,,1.0,,1.0,0.0,0.0,,0.0,,,0.0,CCC1OCC(COc2ccc(Oc3ccccc3)cc2)O1
196,0.0,0.0,1.0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,CC1=C(C(=O)Nc2ccccc2)SCCO1
197,0.0,0.0,1.0,,1.0,0.0,,0.0,0.0,1.0,,0.0,CCCCN(CCCC)SN(C)C(=O)Oc1cccc2c1OC(C)(C)C2
198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cc1cc(OC(=O)N(C)C)nn1C(=O)N(C)C
199,0.0,0.0,1.0,0.0,,0.0,,,1.0,1.0,1.0,,Cc1ccc2c(Br)cc(Br)c(O)c2n1
200,0.0,0.0,1.0,1.0,1.0,1.0,,0.0,0.0,0.0,1.0,0.0,O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12
201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC(O)COc1ccccc1
202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O=P1(NCCCl)OCCCN1CCCl
203,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C=CC(=C)C
204,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,CC(C)O
205,0.0,0.0,,,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,CC(C)OC(=O)Nc1cccc(Cl)c1
206,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC(C)OC(=O)Nc1ccccc1
207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC=Cc1ccc2c(c1)OCO2
208,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCCC(CCC)C(=O)[O-]
209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23
210,0.0,0.0,1.0,,,0.0,,,0.0,,,1.0,CC(=O)Oc1cc(C)c(OC(C)=O)c2ccccc12
211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCN(Cc1ccc(Cl)nc1)/C(=C/[N+](=O)[O-])NC
212,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,1.0,,CC1CCC(C(C)C)C(OC(=O)c2ccccc2N)C1
213,0.0,0.0,,1.0,,,0.0,,0.0,0.0,1.0,0.0,O=C(c1ccccc1)c1cc(Cl)ccc1O
214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OC[C@]1(O)OC[C@@H](O)[C@H](O)[C@@H]1O
215,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,Cc1ccc(C=C2C(=O)C3CCC2C3(C)C)cc1
216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC(C)C[P+](C)(CC(C)C)CC(C)C
217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C=C1C[C@]23CC[C@@H]4[C@](C)(C(=O)O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O)CCC[C@]4(C)[C@@H]2C[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@H]2OC2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H]1C3
218,0.0,,,1.0,,,,,,,1.0,,CCCCCCCC[P+](CCCCCCCC)(CCCCCCCC)CCCCCCCC
219,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCCCC(CC)COC(=O)c1ccc(C(=O)OCC(CC)CCCC)c(C(=O)OCC(CC)CCCC)c1
220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,O=c1n(CCO)c(=O)n(CCO)c(=O)n1CCO
221,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,Cc1cc(C)cc(OP(=O)(Oc2cc(C)cc(C)c2)Oc2cc(C)cc(C)c2)c1
222,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,O=P(OC(CCl)CCl)(OC(CCl)CCl)OC(CCl)CCl
223,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,O=c1n(CC2CO2)c(=O)n(CC2CO2)c(=O)n1CC1CO1
224,0.0,0.0,,,,0.0,0.0,,,,,0.0,Cc1cc(-c2ccc(N=Nc3c(S(=O)(=O)[O-])cc4cc(S(=O)(=O)[O-])cc(N)c4c3O)c(C)c2)ccc1N=Nc1c(S(=O)(=O)[O-])cc2cc(S(=O)(=O)[O-])cc(N)c2c1O
225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O=C(O)c1ccc(O)cc1O
226,0.0,,,,,,,1.0,,,1.0,,O=C1c2c(O)ccc([N+](=O)[O-])c2C(=O)c2c([N+](=O)[O-])ccc(O)c21
227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,CC1=CC(C)(C)Nc2ccccc21
228,0.0,0.0,1.0,0.0,,0.0,,,0.0,,1.0,,Cc1cc(=O)oc2cc(O)cc(O)c12
229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC(C)CNCC(C)C
230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,CNC1(c2ccccc2Cl)CCCCC1=O
231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,Cc1ccccc1OCC(O)CNCCOc1ccc(C(N)=O)cc1
232,0.0,0.0,1.0,,1.0,,,,1.0,,1.0,0.0,O=c1oc2cc(O)ccc2c2oc3cc(O)ccc3c12
233,0.0,,1.0,,1.0,1.0,,1.0,1.0,0.0,,,COc1ccc(-c2coc3cc(O)cc(O)c3c2=O)cc1
234,0.0,0.0,1.0,,1.0,1.0,1.0,1.0,0.0,,1.0,,O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12
235,0.0,0.0,1.0,,1.0,1.0,,1.0,1.0,0.0,1.0,1.0,O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12
236,,,,,1.0,1.0,,1.0,0.0,0.0,1.0,,O=C(CCc1ccc(O)cc1)c1c(O)cc(O)cc1O
237,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,CCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1
238,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,O=C(O)CCC(=O)c1ccc(-c2ccccc2)cc1
239,0.0,,,,0.0,,0.0,1.0,0.0,,,,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc(Cl)c1Cl
240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NC(=O)OCC(COC(N)=O)c1ccccc1
241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,CCNC(C)Cc1cccc(C(F)(F)F)c1
242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COC(=O)c1ccc(C)cc1C1=NC(=O)C(C)(C(C)C)N1
243,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,CCOP(=S)(NC(C)C)Oc1ccccc1C(=O)OC(C)C
244,0.0,0.0,1.0,,0.0,0.0,0.0,,0.0,,1.0,0.0,CSc1nc(NC2CC2)nc(NC(C)(C)C)n1
245,1.0,1.0,0.0,,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2C(=O)CO
246,,,,,,,,0.0,,0.0,,,CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)ccc(Cl)c4[C@@H](O)[C@H]3C[C@@H]12
247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,CCC1(C)CC(=O)NC(=O)C1
248,0.0,0.0,0.0,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,O=C1NCN(c2ccccc2)C12CCN(CCCOc1ccc(F)cc1)CC2
249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NC(=S)NNC(N)=S
250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,NC(=S)C(N)=S
251,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,CC1CN1P(=O)(N1CC1C)N1CC1C
252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O=C(Oc1ccccc1)Oc1ccccc1
253,0.0,0.0,0.0,,0.0,,1.0,,1.0,1.0,,1.0,C[Hg]Cl
254,0.0,0.0,1.0,,0.0,0.0,,1.0,0.0,0.0,0.0,1.0,S=c1[nH]cnc2[nH]cnc12
255,0.0,1.0,1.0,,,1.0,1.0,,,1.0,,1.0,[Hg+2]
256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,CCCCCCCCCCCCNC(=N)N
257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CN(C)CCN(Cc1cccs1)c1ccccn1
258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,COc1nn(CSP(=S)(OC)OC)c(=O)s1
259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,NC1=NCC2c3ccccc3Cc3ccccc3N12
260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@](C)(O)CC[C@]4(C)[C@H]3CC[C@]12C
261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,O=C([O-])CCC/C=C\C[C@H]1[C@@H](O)C[C@@H](O)[C@@H]1/C=C/[C@@H](O)COc1cccc(Cl)c1
262,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,O=C(O)Cc1ccc(CCNS(=O)(=O)c2ccc(Cl)cc2)cc1
263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NC(=O)c1cn(Cc2c(F)cccc2F)nn1
264,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,COc1ccc(C=CC(=O)OCCC(C)C)cc1
265,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O=C(NC1CCN(CCc2c[nH]c3ccccc23)CC1)c1ccccc1
266,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCn1cc[n+](C)c1C.O=S(=O)([O-])C(F)(F)F
267,0.0,,1.0,,,,,0.0,0.0,,,1.0,Clc1ccc2cc3ccccc3cc2c1
268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,CCCCn1cc[n+](C)c1.F[B-](F)(F)F
269,0.0,0.0,1.0,,0.0,0.0,,,0.0,,,0.0,F/C(COc1ccc2c(c1)[nH]c1ccccc12)=C1/CN2CCC1CC2
270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,CC(C)Cc1ccc([C@@H](C)C(=O)NS(C)(=O)=O)cc1
271,0.0,0.0,0.0,,0.0,0.0,,,0.0,1.0,,0.0,CCCCN(CCCC)C(=S)SSC(=S)N(CCCC)CCCC
272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,CCC[n+]1ccn(C)c1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
273,0.0,,0.0,,1.0,,1.0,,0.0,,,1.0,Brc1c2ccccc2cc2ccccc12
274,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCO/C=C1\N=C(c2ccccc2)OC1=O
275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,CNc1cc(OC)c(C(=O)N[C@H]2CCN(Cc3ccccc3)[C@H]2C)cc1Cl
276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCN1CCCC1CNC(=O)c1cc(S(=O)(=O)CC)c(N)cc1OC
277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,COc1cc2c(cc1OC)C1CC(=O)C(CC(C)C)CN1CC2
278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,Cc1cc(C)cc(C(=O)OC2C[C@@H]3CC[C@H](C2)N3C)c1
279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F
280,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,,,COP(=O)(OC)SCn1c(=O)oc2cc(Cl)cnc21
281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CNC(=O)/C=C(\C)OP(=O)(OC)OC
282,0.0,,0.0,,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,Cc1occc1SSc1ccoc1C
283,0.0,0.0,0.0,0.0,,0.0,,,0.0,1.0,1.0,0.0,Cc1cc(C(F)(C(F)(F)F)C(F)(F)F)ccc1NC(=O)c1cccc(I)c1C(=O)NC(C)(C)CS(C)(=O)=O
284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC=CC(=O)CC
285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC1OCCC1=O
286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC1CCCC(=O)C1=O
287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,CC1=C(O)C(=O)OC1C
288,0.0,0.0,0.0,,0.0,0.0,,,0.0,,1.0,,CCCCCc1ccco1
289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c1cnc2c(n1)CCCC2
290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCCCc1ccc2cccc(S(=O)(=O)[O-])c2c1
291,0.0,0.0,1.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,Cc1cc(S(=O)(=O)[O-])ccc1/N=N/c1c(O)ccc2ccccc12
292,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,Cc1ccc(N=Nc2c(O)ccc(N=Nc3ccc(S(=O)(=O)[O-])cc3)c2O)c(C)c1
293,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,1.0,Nc1cnn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)n1
294,0.0,0.0,,,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,CCNc1nc(Cl)nc(NC(C)(C)C)n1
295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NS(=O)(=O)c1cc2c(cc1Cl)N=CNS2(=O)=O
296,0.0,,1.0,,,,0.0,,1.0,1.0,1.0,1.0,Oc1c(Cl)cc(Cl)c2cccnc12
297,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,NC(=O)OCC(O)COc1ccc(Cl)cc1
298,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,,1.0,CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21
299,0.0,,0.0,1.0,,,,1.0,0.0,,1.0,,CCCCCCCCCCCCCCn1cc[n+](C)c1
300,0.0,,0.0,,0.0,0.0,,1.0,0.0,0.0,,1.0,O=[Cr](=O)([O-])O[Cr](=O)(=O)[O-]
301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O=P(Cl)(Cl)Cl
302,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,CCN(Cc1cccc(S(=O)(=O)[O-])c1)c1ccc(C(=C2C=CC(=[N+](CC)Cc3cccc(S(=O)(=O)[O-])c3)C=C2)c2ccccc2)cc1
303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,CC(C)COC(=O)COc1cc(Cl)c(Cl)cc1Cl
304,1.0,0.0,1.0,,0.0,0.0,,1.0,1.0,,1.0,1.0,O=C(OC[C@H]1O[C@@H](OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c2)[C@H](OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c2)[C@@H](OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c2)[C@@H]1OC(=O)c1cc(O)c(O)c(OC(=O)c2cc(O)c(O)c(O)c2)c1)c1cc(O)c(O)c(OC(=O)c2cc(O)c(O)c(O)c2)c1
305,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,CN(C)CCOC(c1ccccc1)c1ccccc1
306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COC(=O)c1ccc(C)cc1
307,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,CN(C)CCCN1c2ccccc2C(C)(C)c2ccccc21
308,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,COc1ccc([C@@H]2Sc3ccccc3N(CCN(C)C)C(=O)[C@@H]2OC(C)=O)cc1
309,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC(=O)C=Cc1ccccc1
310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cc1c[nH]c(=S)[nH]c1=O
311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COc1ccc2cc1Oc1cc3c(cc1OC)CC[N+](C)(C)[C@H]3Cc1ccc(cc1)Oc1c(OC)c(OC)cc3c1[C@@H](C2)[N+](C)(C)CC3
312,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,CCCCC[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1C/C=C\CCCC(=O)O
313,0.0,0.0,0.0,0.0,1.0,,0.0,,0.0,,0.0,0.0,CCCCC[C@H](O)/C=C/[C@H]1[C@H](O)C[C@H](O)[C@@H]1C/C=C\CCCC(=O)O
314,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC12CCC(CC1)C(C)(C)O2
315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C=COCC1CCC(CO)CC1
316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC(=O)/C=C/C1=C(C)CCCC1(C)C
317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC(=O)NC1CCSC1=O
318,0.0,,0.0,0.0,,,,0.0,0.0,,1.0,,CC(C)(C)CC(C)(C)c1ccc(O)c(Cc2ccc(Cl)cc2Cl)c1
319,0.0,0.0,1.0,,0.0,,,1.0,1.0,0.0,0.0,1.0,CC1COc2ccccc2N1C(=O)C(Cl)Cl
320,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC(N)CN
321,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCC(C)O
322,0.0,,,,,,,,,,,,CCCCC(CC)CNC(=N)NC(=N)NCCCCCCNC(=N)NC(=N)NCC(CC)CCCC
323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC(O)CN
324,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(CSc3nc(=O)c([O-])nn3C)CS[C@H]12)c1csc(N)n1
325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,O=c1oc2cc(O)ccc2s1
326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C=CCc1ccc(O)c(OC)c1
327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COC(=O)[C@@H](N)CCCN/C(N)=N/[N+](=O)[O-]
328,0.0,0.0,1.0,,,,,,0.0,,,1.0,CC1(S(=O)(=O)[O-])CC(=O)c2ccccc2C1=O
329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,Cc1nnc2n1-c1sc(CCC(=O)N3CCOCC3)cc1C(c1ccccc1Cl)=NC2
330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C[C@H](N[C@H](CCc1ccccc1)C(=O)O)C(=O)N1CCC[C@H]1C(=O)O
331,0.0,0.0,0.0,,,0.0,,,0.0,,1.0,,CCC(C)[C@H]1O[C@]2(C=C[C@@H]1C)C[C@@H]1C[C@@H](CC=C(C)[C@@H](O[C@H]3C[C@H](OC)[C@@H](O[C@H]4C[C@H](OC)[C@H](NC(C)=O)[C@H](C)O4)[C@H](C)O3)[C@@H](C)C=CC=C3CO[C@@H]4[C@H](O)C(C)=C[C@@H](C(=O)O1)[C@]34O)O2
332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,COc1c(Br)cc(Br)c(C)c1Br
333,1.0,0.0,1.0,,1.0,0.0,0.0,,0.0,,0.0,0.0,C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@H](O)c1ccnc2ccc(OC)cc12.C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@H](O)c1ccnc2ccc(OC)cc12
334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CN(C)CCc1c[nH]c2ccc(CS(=O)(=O)N3CCCC3)cc12
335,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,,0.0,0.0,O=C1/C(=C2\Nc3ccc(S(=O)(=O)O)cc3C2=O)Nc2ccc(S(=O)(=O)O)cc21
336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,CC(=O)O[Cr](O)OC(C)=O.CC(=O)O[Cr](O)OC(C)=O.CC(=O)O[Cr](OC(C)=O)OC(C)=O
337,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,1.0,CO[C@H]1CC(O[C@H]2C[C@H]([C@H]3O[C@](C)(O)[C@H](C)C[C@@H]3C)O[C@H]2[C@]2(C)CC[C@H]([C@]3(C)CC[C@]4(C[C@H](O)[C@@H](C)[C@@H]([C@@H](C)[C@@H]5O[C@](O)(CC(=O)[O-])[C@@H](C)[C@H](OC)[C@H]5OC)O4)O3)O2)O[C@@H](C)[C@@H]1OC
338,0.0,1.0,0.0,,,1.0,1.0,,1.0,,0.0,,C=CC(=O)OCCn1c(=O)n(CCOC(=O)C=C)c(=O)n(CCOC(=O)C=C)c1=O
339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C=C(C)C(=O)OCCNC(C)(C)C
340,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NS(=O)(=O)c1ccccc1OC(F)(F)F
341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O=C=NCC1CCCC(CN=C=O)C1
342,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,C=C[C@H]1CN2CCC1C[C@@H]2[C@@H](O)c1ccnc2ccccc12
343,,,,,,,,,,0.0,,,Cc1cc(N)c2cc(NC(=O)Nc3ccc4nc(C)cc(N)c4c3)ccc2n1
344,0.0,0.0,0.0,,1.0,1.0,,0.0,0.0,0.0,,,O=C(O)c1ccccc1O.Oc1cccc2cccnc12
345,1.0,,0.0,0.0,1.0,1.0,0.0,,0.0,,0.0,0.0,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2OP(=O)(O)O
346,0.0,0.0,0.0,0.0,,0.0,,1.0,0.0,0.0,0.0,,O=C(O)[C@@H](S)[C@H](S)C(=O)O
